Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/27/2018,AQS,170310001,3,8.9,ug/m3 LC,37,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
12/28/2018,AQS,170310001,3,6.5,ug/m3 LC,27,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
12/29/2018,AQS,170310001,3,8,ug/m3 LC,33,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
12/30/2018,AQS,170310001,3,8.3,ug/m3 LC,35,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
12/31/2018,AQS,170310001,3,10.9,ug/m3 LC,45,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/08/2018,AQS,170310022,1,19.4,ug/m3 LC,66,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/09/2018,AQS,170310022,1,27,ug/m3 LC,82,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/11/2018,AQS,170310022,1,4.3,ug/m3 LC,18,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/14/2018,AQS,170310022,1,9.5,ug/m3 LC,40,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/17/2018,AQS,170310022,1,12.5,ug/m3 LC,52,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/20/2018,AQS,170310022,1,13.3,ug/m3 LC,54,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/23/2018,AQS,170310022,1,4.6,ug/m3 LC,19,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/26/2018,AQS,170310022,1,7.6,ug/m3 LC,32,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
01/29/2018,AQS,170310022,1,4,ug/m3 LC,17,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/01/2018,AQS,170310022,1,5.3,ug/m3 LC,22,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/04/2018,AQS,170310022,1,3.8,ug/m3 LC,16,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/07/2018,AQS,170310022,1,15.9,ug/m3 LC,59,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/10/2018,AQS,170310022,1,7.1,ug/m3 LC,30,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/13/2018,AQS,170310022,1,21.4,ug/m3 LC,71,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/16/2018,AQS,170310022,1,17.4,ug/m3 LC,62,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/19/2018,AQS,170310022,1,4.5,ug/m3 LC,19,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/22/2018,AQS,170310022,1,8,ug/m3 LC,33,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/25/2018,AQS,170310022,1,5.1,ug/m3 LC,21,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
02/28/2018,AQS,170310022,1,7.8,ug/m3 LC,33,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/08/2018,AQS,170310022,1,4.5,ug/m3 LC,19,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/10/2018,AQS,170310022,1,5.9,ug/m3 LC,25,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/12/2018,AQS,170310022,1,10.5,ug/m3 LC,44,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/15/2018,AQS,170310022,1,6.5,ug/m3 LC,27,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/20/2018,AQS,170310022,1,2.9,ug/m3 LC,12,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/21/2018,AQS,170310022,1,2.5,ug/m3 LC,10,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/24/2018,AQS,170310022,1,6.2,ug/m3 LC,26,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/27/2018,AQS,170310022,1,11.5,ug/m3 LC,48,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
03/30/2018,AQS,170310022,1,6.4,ug/m3 LC,27,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/02/2018,AQS,170310022,1,11.2,ug/m3 LC,47,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/05/2018,AQS,170310022,1,9.9,ug/m3 LC,41,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/08/2018,AQS,170310022,1,7.1,ug/m3 LC,30,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/14/2018,AQS,170310022,1,1.8,ug/m3 LC,8,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/28/2018,AQS,170310022,1,2.4,ug/m3 LC,10,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/29/2018,AQS,170310022,1,5.4,ug/m3 LC,23,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
04/30/2018,AQS,170310022,1,8.5,ug/m3 LC,35,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/02/2018,AQS,170310022,1,11,ug/m3 LC,46,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/05/2018,AQS,170310022,1,10.6,ug/m3 LC,44,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/10/2018,AQS,170310022,1,6.7,ug/m3 LC,28,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/16/2018,AQS,170310022,1,8.5,ug/m3 LC,35,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/17/2018,AQS,170310022,1,10.9,ug/m3 LC,45,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/18/2018,AQS,170310022,1,7.4,ug/m3 LC,31,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/20/2018,AQS,170310022,1,2,ug/m3 LC,8,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/24/2018,AQS,170310022,1,14.3,ug/m3 LC,56,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
05/26/2018,AQS,170310022,1,16.5,ug/m3 LC,60,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/01/2018,AQS,170310022,1,4.5,ug/m3 LC,19,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/04/2018,AQS,170310022,1,5.8,ug/m3 LC,24,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/05/2018,AQS,170310022,1,5.6,ug/m3 LC,23,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/07/2018,AQS,170310022,1,8.7,ug/m3 LC,36,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/10/2018,AQS,170310022,1,12.1,ug/m3 LC,51,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/13/2018,AQS,170310022,1,9.7,ug/m3 LC,40,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/16/2018,AQS,170310022,1,13.5,ug/m3 LC,54,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/19/2018,AQS,170310022,1,7.4,ug/m3 LC,31,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/27/2018,AQS,170310022,1,8.3,ug/m3 LC,35,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
06/28/2018,AQS,170310022,1,14.7,ug/m3 LC,56,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/01/2018,AQS,170310022,1,14.2,ug/m3 LC,55,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/04/2018,AQS,170310022,1,11.2,ug/m3 LC,47,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/07/2018,AQS,170310022,1,6.4,ug/m3 LC,27,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/12/2018,AQS,170310022,1,14.2,ug/m3 LC,55,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/14/2018,AQS,170310022,1,10,ug/m3 LC,42,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2018,AQS,170310022,1,6.2,ug/m3 LC,26,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2018,AQS,170310022,1,9.8,ug/m3 LC,41,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/22/2018,AQS,170310022,1,9.5,ug/m3 LC,40,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/25/2018,AQS,170310022,1,9.5,ug/m3 LC,40,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/28/2018,AQS,170310022,1,8.6,ug/m3 LC,36,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/02/2018,AQS,170310022,1,12.5,ug/m3 LC,52,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/04/2018,AQS,170310022,1,11.3,ug/m3 LC,47,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/08/2018,AQS,170310022,1,10,ug/m3 LC,42,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/10/2018,AQS,170310022,1,10.7,ug/m3 LC,45,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/14/2018,AQS,170310022,1,18.6,ug/m3 LC,65,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/18/2018,AQS,170310022,1,12.8,ug/m3 LC,52,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/21/2018,AQS,170310022,1,12.2,ug/m3 LC,51,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/22/2018,AQS,170310022,1,9.8,ug/m3 LC,41,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/29/2018,AQS,170310022,1,6.5,ug/m3 LC,27,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
08/30/2018,AQS,170310022,1,5.5,ug/m3 LC,23,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/02/2018,AQS,170310022,1,6.5,ug/m3 LC,27,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/06/2018,AQS,170310022,1,4.4,ug/m3 LC,18,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/08/2018,AQS,170310022,1,4.3,ug/m3 LC,18,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/11/2018,AQS,170310022,1,8.2,ug/m3 LC,34,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/14/2018,AQS,170310022,1,12,ug/m3 LC,50,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/19/2018,AQS,170310022,1,5.5,ug/m3 LC,23,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/21/2018,AQS,170310022,1,7.1,ug/m3 LC,30,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/23/2018,AQS,170310022,1,6.6,ug/m3 LC,28,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/26/2018,AQS,170310022,1,5.7,ug/m3 LC,24,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
09/29/2018,AQS,170310022,1,4.5,ug/m3 LC,19,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/03/2018,AQS,170310022,1,6.8,ug/m3 LC,28,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/05/2018,AQS,170310022,1,8.2,ug/m3 LC,34,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/08/2018,AQS,170310022,1,11.7,ug/m3 LC,49,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/11/2018,AQS,170310022,1,3.6,ug/m3 LC,15,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/14/2018,AQS,170310022,1,9.5,ug/m3 LC,40,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/17/2018,AQS,170310022,1,4.7,ug/m3 LC,20,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/20/2018,AQS,170310022,1,6.7,ug/m3 LC,28,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/23/2018,AQS,170310022,1,3.2,ug/m3 LC,13,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/26/2018,AQS,170310022,1,11,ug/m3 LC,46,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
10/29/2018,AQS,170310022,1,9.1,ug/m3 LC,38,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/01/2018,AQS,170310022,1,3.4,ug/m3 LC,14,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/04/2018,AQS,170310022,1,6.3,ug/m3 LC,26,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/07/2018,AQS,170310022,1,5.5,ug/m3 LC,23,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/10/2018,AQS,170310022,1,4.5,ug/m3 LC,19,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/13/2018,AQS,170310022,1,6.6,ug/m3 LC,28,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/19/2018,AQS,170310022,1,16.1,ug/m3 LC,59,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/22/2018,AQS,170310022,1,11.4,ug/m3 LC,48,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2018,AQS,170310022,1,12.1,ug/m3 LC,51,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
12/04/2018,AQS,170310022,1,6.2,ug/m3 LC,26,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
12/07/2018,AQS,170310022,1,12.9,ug/m3 LC,53,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
12/11/2018,AQS,170310022,1,35.7,ug/m3 LC,101,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
12/13/2018,AQS,170310022,1,21.3,ug/m3 LC,70,WASHINGTON HS,1,100.0000,88101,PM2.5 - Local Conditions,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
